PharmGKB Accession Id	Name	Generic Names	Trade Names	Brand Mixtures	Type	Cross-references	SMILES	External Vocabulary
PA449051	clonidine	Chlornidinum,Clonidin,Clonidine HCl,Clonidinhydrochlorid,Clonidinum [INN-Latin],ST 155BS	Adesipress,Catapres,Catapres-TTS,Catapresan,Catapressan,Catarpres,Catarpresan,Clonistada,Dixarit,Duraclon,Duraclont,Ipotensium,Isoglaucon,Tenso-Timelets	"Combipres 0.1/15 Tab (Chlorthalidone + Clonidine Hydrochloride)",	Drug/Small Molecule	HET:CLU,TTD:DAP000231,chebi:46631,chemSpider:2701,dpd:2247608,drugBank:DB00575,iupharLigand:516,keggDrug:D00281,ndc:49884-774-86,pdb:CLU,pubChemCompound:2803,pubChemSubstance:163008,pubChemSubstance:46508119,url:http://en.wikipedia.org/wiki/Clonidine	c1cc(c(c(c1)Cl)N=C2NCCN2)Cl	ATC:C02AC(Imidazoline receptor agonists),ATC:N02CX(Other antimigraine preparations),ATC:S01EA(Sympathomimetics in glaucoma therapy)
PA449053	clopidogrel		Clopidogrel [Ban:Inn],Clopidogrel sulfate,Plavix		Drug/Small Molecule	TTD:DAP000178,chebi:37941,chemSpider:54632,dpd:2238682,drugBank:DB00758,keggDrug:D00769,ndc:63653-1171-6,pubChemCompound:60606,pubChemSubstance:196885,pubChemSubstance:46507295,url:http://en.wikipedia.org/wiki/Clopidogrel	COC(=O)[C@H](c1ccccc1Cl)N2CCc3c(ccs3)C2	ATC:B01AC(Platelet aggregation inhibitors excl. heparin),MeSH:C055162(clopidogrel)
PA449057	clotrimazole	Chlotrimazole,Clotrimazol	Canesten,Canesten 1-Day Cream Combi-Pak,Canesten 1-Day Therapy,Canesten 3-Day Therapy,Canesten 6-Day Therapy,Canesten Combi-Pak 1-Day Therapy,Canesten Combi-Pak 3-Day Therapy,Canesten Cream,Canesten Solution,Canestine,Canifug,Cimitidine,Clotrimaderm,Empecid,FemCare,Gyne lotrimin,Gyne-Lotrimin 3,Gyne-Lotrimin 3 Combination Pack,Gyne-Lotrimin Combination Pack,Gyne-lotrimin,Gynix,Lotrimin,Lotrimin AF Cream,Lotrimin AF Jock-Itch Cream,Lotrimin AF Lotion,Lotrimin AF Solution,Lotrimin Af,Lotrimin Cream,Lotrimin Lotion,Lotrimin Solution,Mono-baycuten,Mycelax,Mycelex,Mycelex 7,Mycelex Cream,Mycelex G,Mycelex Solution,Mycelex Troches,Mycelex Twin Pack,Mycelex-7,Mycelex-7 Combination Pack,Mycelex-G,Myclo Cream,Myclo Solution,Myclo Spray Solution,Myclo-Gyne,Mycosporin,Mykosporin,Neo-Zol Cream,Trimysten,Trivagizole 3,Veltrim	"Lotrisone (clotrimazole + betamethasone)",	Drug/Small Molecule	TTD:DAP000138,bindingDb:31774,chebi:3764,chemSpider:2710,dpd:2229380,drugBank:DB00257,iupharLigand:2330,keggCompound:C06922,keggDrug:D00282,ndc:54868-5463-0,pubChemCompound:2812,pubChemSubstance:174033,pubChemSubstance:46507927,url:http://en.wikipedia.org/wiki/Clotrimazole	c1ccc(cc1)C(c2ccccc2)(c3ccccc3Cl)n4ccnc4	ATC:A01AB(Antiinfectives and antiseptics for local oral treatment),ATC:D01AC(Imidazole and triazole derivatives),ATC:G01AF(Imidazole derivatives),MeSH:C452620(Lotrisone)
PA449059	cloxacillin	Cloxacillin Sodium	Novo-Cloxin,Nu-Cloxi		Drug/Small Molecule	HET:CXN,TTD:DAP001161,chebi:3765,chemSpider:5873,dpd:337757,drugBank:DB01147,keggCompound:C06923,pdb:CXN,pubChemCompound:6098,pubChemSubstance:46507109,pubChemSubstance:9140,url:http://en.wikipedia.org/wiki/Cloxacillin	Cc1c(c(no1)c2ccccc2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O	ATC:J01CF(Beta-lactamase resistant penicillins)
PA449061	clozapine	Clozapin	Asaleptin,Clozaril,Fazaclo ODT,Iprox,Leponex,Lepotex		Drug/Small Molecule	TTD:DAP000029,bindingDb:22869,chebi:3766,chemSpider:2716,dpd:2240669,drugBank:DB00363,iupharLigand:38,keggCompound:C06924,keggDrug:D00283,ndc:57664-345-88,pubChemCompound:2818,pubChemSubstance:46506474,pubChemSubstance:7847349,url:http://en.wikipedia.org/wiki/Clozapine	CN1CCN(CC1)C2=Nc3cc(ccc3Nc4c2cccc4)Cl	ATC:N05AH(Diazepines, oxazepines and thiazepines)
PA449069	vitamin b12 and folic acid				Drug Class			ATC:B03B(Vitamin B12 And Folic Acid)
PA449072	cocaine	(?)-cocaine,Badrock,Bazooka,Benzoylethylecgonine,Benzoylmethylecgonine,Bernice,Bernies,Beta-Cocain,Blast,Blizzard,Blow,Bouncing Powder,Bump,Burese,C" Carrie,COC,Cabello,Candy,Carrie,Caviar,Cecil,Charlie,Chicken Scratch,Cholly,Coca,Cocain,Cocaina,Cocaine Free Base,Cocaine-M,Cocktail,Coke,Cola,Corine,D-pseudococaine,Dama Blanca,Delcaine,Depsococaine,Dextrocaine,Dust,Eritroxilina,Erytroxylin,Flake,Flex,Florida Snow,Foo Foo,Freeze,G-Rock,Girl,Gold Dust,Goofball,Green Gold,Happy Dust,Happy Powder,Happy Trails,Heaven,Hell,Isocaine,Isococain,Isococaine,Jam,Kibbles N' Bits,Kokain,Kokan,Kokayeen,L-Cocain,L-Cocaine,Lady,Leaf,Methyl Benzoylecgonine,Moonrocks,Neurocaine,Pimp's Drug,Prime Time,Rock,Sleighride,Snort,Star Dust,Star-Spangled Powder,Sugar,Sweet Stuff,Toke,Toot,Trails,Yeyo,Zip	Cocaine		Drug/Small Molecule	TTD:DAP000834,bindingDb:50006232,chebi:27958,dpd:2006308,drugBank:DB00907,iupharLigand:2286,keggCompound:C01416,keggDrug:D00110,pubChemCompound:5760,pubChemSubstance:148543,url:http://en.wikipedia.org/wiki/Cocaine	CN1C2CCC1[C@H]([C@H](C2)OC(=O)c3ccccc3)C(=O)OC	ATC:N01BC(Esters of benzoic acid),ATC:R02AD(Anesthetics, local),ATC:S01HA(Local anesthetics),ATC:S02DA(Analgesics and anesthetics)
PA449088	codeine	Codeine anhydrous,L-Codeine,Methylmorphine,Morphine monomethyl ether,Norcodeine, N-Methyl,Norcodine, N-Methyl	Codicept,Coducept		Drug/Small Molecule	TTD:DAP000213,chebi:16714,chemSpider:4447447,dpd:593451,drugBank:DB00318,iupharLigand:1673,keggCompound:C06174,pubChemCompound:5284371,pubChemSubstance:149398,pubChemSubstance:46507764,url:http://en.wikipedia.org/wiki/Codeine	CN1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](C=C[C@H]3[C@H]1C5)O)OC	ATC:N02AA(Natural opium alkaloids),ATC:R05DA(Opium alkaloids and derivatives)
PA449092	colchicine	Colchicin,Colchicina,Colchicinum	Col-probenecid,Colbenemid,Colcrys,Condylon,Proben-C	"Arnix Gel (Colchicine + Hahnemann's Causticum + Ivy + Ledum Palustre + Poison Ivy + Propolis + Rhododendron Chrysanthemum + Thuja Occidentalis)","Arnix HP (Apis Mellifica + Bryonia + Colchicine + Hahnemann's Causticum + Ivy + Ledum Palustre + Poison Ivy + Pulsatilla + Rhododendron Chrysanthemum)","Art HP (Apis Mellifica + Bryonia + Colchicine + Hahnemann's Causticum + Ivy + Ledum Palustre + Poison Ivy + Pulsatilla + Rhododendron Chrysanthemum)","DB HP (Colchicine + Eugenia Jambolana + Lactic Acid + Lycopodium Clavatum + Phosphoric Acid + Phosphorus + Uranium Nitrate)","Edemnix HP (Apis Mellifica + Cinchona Officinalis + Colchicine + Ledum Palustre + Lycopodium Clavatum + Poison Ivy + Sambucus Nigra + Strophanthus Hispidus)","Edma HP (Apis Mellifica + Cinchona Officinalis + Colchicine + Ledum Palustre + Lycopodium Clavatum + Poison Ivy + Sambucus Nigra + Strophanthus Hispidus)","Jnt-Nix HP (Bryonia + Colchicine + Kalmia Latifolia + Ledum Palustre + Lycopodium Clavatum + Poison Ivy + Rhododendron Chrysanthemum)","Sciat HP (Aconitinum + Arnica Montana + Colchicine + Esculin + Hypericum Perforatum + Magnesium Phosphate Dibasic + Plumbum Metallicum + Poison Ivy)","Sciatinix HP (Aconitinum + Arnica Montana + Colchicine + Esculin + Hypericum Perforatum + Magnesium Phosphate Dibasic + Plumbum Metallicum + Poison Ivy)","Sucurnix HP (Colchicine + Eugenia Jambolana + Lactic Acid + Lycopodium Clavatum + Phosphoric Acid + Phosphorus + Uranium Nitrate)",	Drug/Small Molecule	HET:LOC,TTD:DAP001254,chebi:23359,dpd:396,drugBank:DB01394,iupharLigand:2367,keggCompound:C07592,keggDrug:D00570,ndc:13310-119-07,pdb:LOC,pubChemCompound:6167,pubChemSubstance:7847636,url:http://en.wikipedia.org/wiki/Colchicine	CC(=O)N[C@H]1CCc2cc(c(c(c2-c3c1cc(=O)c(cc3)OC)OC)OC)OC	ATC:M04AC(Preparations with no effect on uric acid metabolism)
PA449095	colesevelam	Colesevelam hydrochloride	CholestaGel,Welchol		Drug/Small Molecule	chemSpider:140701,drugBank:DB00930,ndc:65597-701-18,pubChemCompound:160051,pubChemSubstance:737515,url:http://en.wikipedia.org/wiki/Colesevelam	CCCCCCCCCCNCC=C.C[N+](C)(C)CCCCCCNCC=C.C=CCN.C1[C@H](O1)CCl.Cl.[Cl-]	ATC:C10AC(Bile acid sequestrants)
PA449096	colestipol	Colestipolum [INN-Latin]	Cholestabyl,Colestid		Drug/Small Molecule	chemSpider:56550,dpd:642975,drugBank:DB00375,keggCompound:C06925,ndc:59762-0260-1,pubChemCompound:62816,pubChemSubstance:429654,pubChemSubstance:46505777,url:http://en.wikipedia.org/wiki/Colestipol		ATC:C10AC(Bile acid sequestrants)
PA449107	collagenase	AA4500,collagenase	Cordase,Santyl,Xiaflextm		Drug/Small Molecule	TTD:DAP000965,dpd:2063670,drugBank:DB00048,keggCompound:C00816,pubChemSubstance:4074,url:http://en.wikipedia.org/wiki/Collagenase		ATC:D03BA(Proteolytic enzymes)
PA449114	copper		Copper T Model Tcu 380a,Cu-7,Tatum-T		Drug/Small Molecule		[Cu]	
PA449119	copper sulfate	copper sulfate			Drug/Small Molecule		[O-]S(=O)(=O)[O-].[Cu+2]	ATC:V03AB(Antidotes)
PA449122	corn oil				Drug/Small Molecule			
PA449129	corticotropin	ACTH,Adrenocorticotopin,Adrenocorticotropic hormone,Corticotrophin,Cortrophin	Acethropan,Acortan,Acthar,Exacthin,H.P. Acthar Gel,Isactid,Purified cortrophin gel,Reacthin,Solacthyl,Tubex		Drug/Small Molecule	drugBank:DB01285,keggCompound:C02017,keggDrug:D00146,pubChemSubstance:7847214,url:http://en.wikipedia.org/wiki/Adrenocorticotropic_hormone		ATC:H01AA(Acth)
PA449130	cortisone acetate				Drug/Small Molecule	chemSpider:5543,dpd:280437,drugBank:DB01380,keggCompound:C08173,keggDrug:D00973,ndc:0009-0015-01,pubChemCompound:5745,pubChemSubstance:10373,pubChemSubstance:46508852,url:http://en.wikipedia.org/wiki/Cortisone_acetate	CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O	MeSH:C015087(cortisone acetate)
PA449138	cromoglicate	Acide Cromoglicique [INN-French],Acido Cromoglicico [INN-Spanish],Acidum Cromoglicicum [INN-Latin],Cromoglicic Acid,Cromoglycate,Cromoglycic Acid,Cromolyn,cromoglicate	Aarane,Alercom,Alerion,Allergocrom,Apo-Cromolyn,Children's Nasalcrom,Colimune,Crolom,Cromo-Comod,Cromolyn Nasal Solution,Cromoptic,Cromovet,Fivent,Gastrocrom,Gastrofrenal,Gen-Cromoglycate,Inostral,Intal,Intal Inhaler,Intal Syncroner,Introl,Irtan,Lomudal,Lomupren,Lomusol,Lomuspray,Nalcrom,Nalcron,Nasalcrom,Nasmil,Opticrom,Opticron,Rynacrom,Sofro,Vistacrom,Vividrin		Drug/Small Molecule	TTD:DAP000819,chebi:3922,chebi:59773,dpd:2231671,drugBank:DB01003,keggCompound:C06928,keggDrug:D07753,ndc:24208-300-10,pubChemCompound:27686,pubChemSubstance:170250,url:http://en.wikipedia.org/wiki/Cromoglicate		ATC:A07EB(Antiallergic agents, excl. corticosteroids),ATC:R01AC(Antiallergic agents, excl. corticosteroids),ATC:R03BC(Antiallergic agents, excl. corticosteroids),ATC:S01GX(Other antiallergics)
PA449160	cyclobenzaprine	Cyclobenzaprine HCL	Cyclobenz,Flexeril,Flexiban,Proeptatriene,Proheptatriene		Drug/Small Molecule	TTD:DAP000891,chebi:3996,chemSpider:2792,dpd:2249359,drugBank:DB00924,keggCompound:C06931,ndc:0179-0057-30,pubChemCompound:2895,pubChemSubstance:46508313,pubChemSubstance:9148,url:http://en.wikipedia.org/wiki/Cyclobenzaprine	CN(C)CCC=C1c2ccccc2C=Cc3c1cccc3	ATC:M03BX(Other centrally acting agents),MeSH:C004704(cyclobenzaprine)
PA449165	cyclophosphamide	cyclophosphamide	ASTA,Asta B 518,CP,CPA,CTX,CY,Clafen,Claphene,Cyclophosphamid,Cyclophosphamide Monohydrate,Cyclophosphamide Sterile,Cyclophosphamidum,Cyclophosphan,Cyclophosphane,Cyclophosphoramide,Cyclostin,Cyklofosfamid,Cytophosphan,Cytoxan,Cytoxan Lyoph,Endoxan,Endoxan R,Endoxan-Asta,Endoxana,Endoxanal,Endoxane,Enduxan,Genoxal,Hexadrin,Lyophilized Cytoxan,Mitoxan,Neosar,Procytox,Rcra Waste Number U058,Revimmune,Semdoxan,Sendoxan,Senduxan,Zyklophosphamid	"Procytox for Injection 2000mg Pws Iv (Cyclophosphamide + Sodium Chloride)",	Drug/Small Molecule	TTD:DAP000532,chebi:4027,chemSpider:2804,dpd:2241797,drugBank:DB00531,keggDrug:D00287,ndc:0054-4129-25,pubChemCompound:2907,pubChemSubstance:148529,pubChemSubstance:46505441,url:http://en.wikipedia.org/wiki/Cyclophosphamide		ATC:L01AA(Nitrogen mustard analogues),ATC:L01DB(Anthracyclines and related substances)
PA449167	cyclosporine	Ciclosporin,Cyclosporin,Cyclosporin A,cyclosporine	Gengraf,Neoral,Restasis,Sandimmune,Sangcya		Drug/Small Molecule	TTD:DNC001177,chebi:4031,dpd:593257,drugBank:DB00091,keggCompound:C05086,keggDrug:D00184,ndc:0078-0240-15,pubChemCompound:6435893,pubChemSubstance:199551,url:http://en.wikipedia.org/wiki/Cyclosporine	CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C	ATC:L04AA(Selective immunosuppressants)
PA449168	cyclothiazide	Ciclotiazida [INN-Spanish],Ciclotiazide [DCIT],Cyclothiazidum [INN-Latin]	Anhydron,Aquirel,Doburil,Fluidil,Renazide,Valmiran		Drug/Small Molecule	HET:CYZ,TTD:DAP000604,bindingDb:50192229,chebi:31448,chemSpider:2807,drugBank:DB00606,keggCompound:C12685,keggDrug:D01256,pdb:CYZ,pubChemCompound:2910,pubChemSubstance:46508269,pubChemSubstance:583075		ATC:C03AA(Thiazides, plain),ATC:C03AB(Thiazides and potassium in combination),MeSH:C004639(cyclothiazide)
PA449171	cysteamine	(2-Mercaptoethyl)amine,2-Amino-1-ethanethiol,2-Aminoethanethiol,2-Aminoethyl mercaptan,2-Mercaptoethanamine,Aminoethyl mercaptan,Cisteamina,Cysteamide,Cysteamin,Cysteamine bitartate,Cysteamine hydrochloride,Cysteinamine,Decarboxycysteine,Ethanethiolamine,MEA,Mercamine,Mercaptamin,Thioethanolamine,beta-Aminoethanethiol,beta-MEA,beta-Mercaptoethylamine,cysteamine bitartrate	Becaptan,Cystavision,Lambraten,Lambratene,Mecramine,Mercamin,Merkamin,Riacon		Drug/Small Molecule	TTD:DAP001297,bindingDb:7968,chebi:17141,chemSpider:5834,drugBank:DB00847,keggCompound:C01678,keggDrug:D03634,ndc:0378-9040-05,pubChemCompound:6058,pubChemSubstance:46507730,pubChemSubstance:4821,url:http://en.wikipedia.org/wiki/Cysteamine		ATC:A16AA(Amino acids and derivatives)
PA449173	l-cysteine	(R)-2-Amino-3-mercaptopropanoic acid,(R)-Cysteine,2-Amino-3-mercaptopropionic acid,3-mercapto-L-Alanine,Cys,Cystein,Half-cystine,L-(+)-Cysteine,L-2-Amino-3-mercaptopropionic acid,L-Cys,Thioserine,b-Mercaptoalanine,carbocysteine		"Amino Acid Concentrate Inj (Arginine Hcl + Calcium Chloride + Dexpanthenol + Dextrose + Dl-Methionine + Glutamic Acid + Histidine Hcl + Isoleucine + L-Cysteine Hydrochloride + L-Lysine Hydrochloride + Leucine + Magnesium Sulfate + Nicotinamide + Phenylalanine + Potassium Chloride + Sodium Acetate + Threonine + Tryptophan + Valine + Vitamin B1 (Thiamine) + Vitamin B12 + Vitamin B2 (Riboflavin) + Vitamin B6 (Pyridoxine))","Amino Acid Inj (Arginine + Calcium Chloride + D-Pantothenic Acid (Calcium D-Pantothenate) + Dextrose + Histidine + Isoleucine + L-Cysteine Hydrochloride + Leucine + Lysine + Magnesium Sulfate + Methionine + Nicotinamide + Phenylalanine + Potassium Chloride + Pyridoxine Hydrochloride + Sodium Acetate + Threonine + Tryptophan + Valine + Vitamin B1 + Vitamin B12 + Vitamin B2)","Amino Lite (Arginine + Calcium Chloride + Dextrose + Isoleucine + L-Cysteine Hydrochloride + L-Histidine Hcl + L-Lysine Hydrochloride + Leucine + Magnesium Sulfate + Methionine + Nicotinic Acid + Phenylalanine + Potassium Chloride + Pyridoxine Hydrochloride + Sodium Glutamate + Thiamine Hydrochloride + Threonine + Tryptophan + Valine + Vitamin B12 + Vitamin B2 (Riboflavin 5'-Phosphate Sodium))","Aminoderm Poudre (Glycine + L-Cysteine + Neomycin Sulfate + Threonine)","Bvs Amino Acid Solution Inj (Arginine Hcl + Calcium Chloride + Dexpanthenol + Dextrose + Dl-Isoleucine + L-Cysteine Hydrochloride + L-Histidine Hcl + L-Lysine Hydrochloride + Leucine + Magnesium Sulfate + Methionine + Nicotinamide + Phenylalanine + Potassium Chloride + Pyridoxine Hydrochloride + Sodium Acetate Hemodialysis + Sodium Glutamate + Threonine + Tryptophan + Valine + Vitamin B1 + Vitamin B12 + Vitamin B2)","Cicatrin Powder (Bacitracin Zinc + Glycine + L-Cysteine + Neomycin Sulfate + Threonine)","Nephramine Liq Iv (Dl-Methionine + Histidine + Isoleucine + L-Cysteine (L-Cysteine Hydrochloride) + Leucine + Lysine (Lysine Acetate) + Phenylalanine + Sodium Bisulfite + Threonine + Tryptophan + Valine)","Primene 10% (Glutamic Acid + Glycine + Histidine + L-Alanine + L-Arginine + L-Aspartic Acid + L-Cysteine + L-Isoleucine + L-Leucine + L-Lysine + L-Ornithine Dihydrochloride + L-Phenylalanine + L-Proline + L-Threonine + L-Tyrosine + L-Valine + Methionine + Serine + Taurine + Tryptophan)","Primene 10%-Liq Iv (Glutamic Acid + Glycine + Histidine + L-Alanine + L-Arginine + L-Aspartic Acid + L-Cysteine Hydrochloride + L-Isoleucine + L-Leucine + L-Lysine + L-Ornithine + L-Phenylalanine + L-Proline + L-Threonine + L-Tyrosine + L-Valine + Methionine + Serine + Taurine + Tryptophan)","Stv Amino Acid Sol Inj (Arginine Hcl + Calcium Chloride + Dexpanthenol + Dextrose + Dl-Methionine + Glutamic Acid + Histidine Hcl + Isoleucine + L-Cysteine Hydrochloride + L-Lysine Hydrochloride + Leucine + Magnesium Sulfate + Nicotinamide + Phenylalanine + Potassium Chloride + Pyridoxine Hydrochloride + Sodium Acetate + Threonine + Tryptophan + Valine + Vitamin B1 (Thiamine) + Vitamin B12 + Vitamin B2 (Riboflavin))","Vamin 18 Electrolyte-Free (Glutamic Acid + Glycine + Histidine + L-Alanine + L-Arginine + L-Aspartic Acid + L-Cysteine + L-Isoleucine + L-Leucine + L-Lysine (Lysine Acetate) + L-Phenylalanine + L-Proline + L-Threonine + L-Tyrosine + L-Valine + Methionine + Serine + Tryptophan)","Vamin N (Calcium Chloride + Glutamic Acid + Glycine + Histidine + L-Alanine + L-Arginine + L-Aspartic Acid + L-Cysteine (L-Cysteine Hydrochloride) + L-Isoleucine + L-Leucine + L-Lysine (L-Lysine Hydrochloride) + L-Phenylalanine + L-Proline + L-Threonine + L-Tyrosine + L-Valine + Magnesium Sulfate + Methionine + Potassium Chloride + Potassium Hydroxide + Serine + Sodium Hydroxide + Tryptophan)",	Drug/Small Molecule	HET:CYS,chebi:17561,chemSpider:5653,drugBank:DB00151,keggCompound:C00097,keggDrug:D00026,pdb:CYS,pubChemCompound:5862,pubChemSubstance:46506553,pubChemSubstance:8144102,url:http://en.wikipedia.org/wiki/L-Cysteine		ATC:R05CB(Mucolytics),ATC:S01XA(Other ophthalmologicals),ATC:V03AB(Antidotes)
PA449176	l-cystine	(-)-Cystine,Cysteine disulfide,Cystine acid,L-Dicysteine,L-alpha-Diamino-beta-dithiolactic acid			Drug/Small Molecule	chebi:16283,chemSpider:60997,drugBank:DB00138,keggCompound:C00491,keggDrug:D03636,pubChemCompound:67678,pubChemSubstance:3774,pubChemSubstance:46506670		
PA449177	cytarabine	Ara-C,AraC,Arabinocytidine,Arabinofuranosylcytosine,Arabinosylcytosine,Aracytidine,Aracytin,Aracytine,Beta-cytosine arabinoside,Citarabina [INN-Spanish],Cytarabin,Cytarabina,Cytarabinoside,Cytarabinum [INN-Latin],Cytosine 1-beta-D-arabinofuranoside,Cytosine arabinofuranoside,Cytosine arabinose,Cytosine arabinoside,Cytosine beta-D-arabinoside,Cytosine, beta-D-arabinoside,Cytosine-1-beta-D-arabinofuranoside,Cytosine-beta-D-arabinofuranoside,Cytosine-beta-arabinoside,beta-Arabinosylcytosine,beta-D-Arabinosylcytosine,cytarabine liposome injection	AR3,Alexan,Arabitin,Arafcyt,Cytarbel,Cytosar,Cytosar-U,Depocyt,Depocyt (liposomal),Erpalfa,Iretin,Spongocytidine,Tarabine,Udicil		Drug/Small Molecule	HET:AR3,TTD:DNC001551,chebi:28680,chemSpider:6017,dpd:2167883,drugBank:DB00987,keggCompound:C02961,keggDrug:D00168,ndc:57665-331-01,pdb:AR3,pubChemCompound:6253,pubChemSubstance:46505879,pubChemSubstance:7847236,url:http://en.wikipedia.org/wiki/Cytarabine	c1cn(c(=O)nc1N)C[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O	ATC:L01BC(Pyrimidine analogues)
PA449197	dacarbazine	Biocarbazine R,DIC,DTIC,DTIE,Dacarbazino [INN-Spanish],Dacarbazinum [INN-Latin],Dtic-Dome,ICDMT,ICDT,Imidazole Carboxamide	Deticene		Drug/Small Molecule	TTD:DAP000533,chebi:4305,dpd:2241445,drugBank:DB00851,keggDrug:D00288,ndc:0703-5075-01,pubChemCompound:5351166,pubChemSubstance:163170,url:http://en.wikipedia.org/wiki/Dacarbazine	CN(C)N=Nc1c(nc[nH]1)C(=O)N	ATC:L01AX(Other alkylating agents)
PA449208	dantrolene	Dantrolene Sodium,Dantroleno [INN-Spanish],Dantrolenum [INN-Latin]	Dantrium,Dantrium Intravenous		Drug/Small Molecule	TTD:DNC001623,chebi:4317,dpd:1997602,drugBank:DB01219,keggCompound:C06939,keggDrug:D02347,ndc:27505-001-66,pubChemCompound:2952,pubChemSubstance:9154,url:http://en.wikipedia.org/wiki/Dantrolene		ATC:M03CA(Dantrolene and derivatives)
PA449211	dapsone	Acedapsone,DADPS,DDS,DSS,Dapson,Dapsonum,Dds, Diaphenylsulfone,Dds, Pharmaceutical,Diamino-diphenyl sulphone,Diaminodifenilsulfona,Diaminodiphenyl Sulfone,Diaphenylsulfon,Diaphenylsulfone,Diaphenylsulphon,Diaphenylsulphone,Diphenasone,Metabolite C,N, N'-Diphenyl Sulfondiamide,P, P'-Sulfonyldianiline,P,P'-Diaminodiphenyl Sulfone,P,P-Diaminodiphenyl Sulphone,P,P-Sulfonylbisbenzamine,P,P-Sulfonylbisbenzenamine,P,P-Sulphonylbisbenzamine,P,P-Sulphonylbisbenzenamine,P,P-Sulphonyldianiline,P-Aminophenyl Sulfone,Sulfonyldianiline,Sulphadione,Sulphonyldianiline,dapsone	Araldite Ht,Avlosulfon,Avlosulfone,Avlosulphone,Croysulfone,Croysulphone,Dimitone,Diphone,Dubronax,Dumitone,Eporal,ICI,Normet,Novophone,Recolip,Sulfadione,Sulfanona-Mae,Sulfon-Mere,Sulfona,Sulfona-Mae,Sulfone Ucb,Sulphon-Mere,Sumicure S,Tarimyl,Udolac		Drug/Small Molecule	TTD:DAP000637,bindingDb:50029764,chebi:4325,chemSpider:2849,dpd:2041510,drugBank:DB00250,keggCompound:C07666,keggDrug:D00592,ndc:0469-5005-03,pubChemCompound:2955,pubChemSubstance:46505300,pubChemSubstance:7847658,url:http://en.wikipedia.org/wiki/Dapsone	c1cc(ccc1N)S(=O)(=O)c2ccc(cc2)N	ATC:J04BA(Drugs for treatment of lepra)
PA449212	daunorubicin		Acetyladriamycin,Anthracyline,Antibiotics From Streptomyces Coeruleorubidus,Cerubidin,Cerubidine,DM1,Daunamycin,Daunarubicinum,Daunoblastin,Daunomycin,Daunomycin Hydrochloride,Daunomycin, Hydrochloride,Daunorrubicina,Daunorubicin Hcl,Daunorubicin Hydrochloride,Daunorubicin, Hydrochloride,Daunorubicine,Daunorubicinum [INN-Latin],Daunoxome,Leukaemomycin C,Ondena,Rcra Waste No. U059,Rp 13057 Hydrochloride,Rubidomycin,Rubidomycin Hydrochloride,Rubomycin C		Drug/Small Molecule	HET:BNR,TTD:DNC000517,chebi:4330,chemSpider:28163,dpd:2231420,drugBank:DB00694,keggCompound:C01907,ndc:0703-5233-13,pdb:BNR,pubChemCompound:30323,pubChemSubstance:172470,pubChemSubstance:46508433,url:http://en.wikipedia.org/wiki/Daunorubicin		ATC:L01DB(Anthracyclines and related substances)
